convergence_time,converged,slope,intercept,final_disagreement,topic1_disagreement,topic2_disagreement,topic3_disagreement,final_distance,iterations_recorded,n,network_type,logic_type,repeat,seed
14,True,-2.3956800721408986,-0.41250434934096736,8.968235159273352e-16,8.326672684688674e-16,4.9065389333867974e-18,3.3306690738754696e-16,1.6191578480176432e-14,14,2,small_world,independent,7,79197403
19,True,-1.1048343768447215,-0.812867286944794,3.575918152256648e-10,9.283390722815693e-11,1.9984042198847707e-11,3.447526795291589e-10,1.023606695373304e-09,19,2,small_world,independent,8,764998857
19,True,-1.1720772678862559,-0.7269157501634326,5.5270063922339765e-11,3.4248083535803886e-11,4.114607959904207e-11,1.3742229576507725e-11,3.324834951171266e-10,19,2,small_world,independent,9,574600623
24,True,-0.8917148854698626,0.7845594637905982,5.546531946861724e-10,4.33898639240482e-10,3.3863326032168686e-10,6.855400969119215e-11,2.7138599024380916e-09,24,2,small_world,independent,10,634718319
14,True,-2.1601247792769547,-2.129333899057031,6.108605860428449e-15,2.6645352591003757e-15,4.607759944585318e-15,2.9976021664879227e-15,6.939755383497004e-14,14,2,small_world,independent,11,565373325
15,True,-1.7699515741133418,-0.02937795777548439,2.293302081569664e-12,1.7053858327769517e-12,7.162326292990986e-13,1.3556933353697787e-12,1.680053876443441e-11,15,2,small_world,independent,12,553579400
23,True,-0.849593020116437,-0.7598193948375076,1.7100482281666574e-09,1.3830672718206927e-10,4.661533659078296e-10,1.6394624824389583e-09,3.569371867763532e-09,23,2,small_world,independent,13,90566425
33,True,-0.565348528820407,-0.6957265234718701,6.448815820839523e-09,1.148722450494688e-09,3.0835312636590118e-09,5.546124517974426e-09,6.933605018720801e-09,33,2,small_world,independent,14,559207160
14,True,-2.2245360466002224,-0.8042657254021451,9.234666684293787e-15,1.7217407965198576e-15,6.661338147750939e-16,9.04848792869782e-15,1.1774248866460372e-13,14,2,small_world,independent,15,794912616
16,True,-1.540924788266445,0.042388867098154655,1.1843606838365006e-11,5.250133661149903e-12,1.0581924225760986e-11,8.543998841759048e-13,9.551648440305948e-11,16,2,small_world,independent,16,303950097
25,True,-0.7944511252897704,-0.6246992680741809,1.6353550489731286e-09,1.545894398602421e-09,3.895642697315793e-10,3.6446717865956657e-10,2.8059002435053605e-09,25,2,small_world,independent,17,602838243
16,True,-1.4424286521199834,-1.085336136534698,2.8929607457328793e-11,1.8775647703250797e-11,1.751798706095542e-11,1.3323564473921579e-11,1.3550992668566255e-10,16,2,small_world,independent,18,30817834
20,True,-1.1854283924662345,0.7402315074077661,5.511617201486816e-11,3.4360445044789856e-11,4.113041157660705e-11,1.286240558509785e-11,3.4653975731065094e-10,20,2,small_world,independent,19,436717389
14,True,-2.0820673345776077,-0.44764369731666676,1.1085637183682463e-13,1.579294691505927e-14,9.77273817426294e-14,4.989064909924423e-14,1.11570559656079e-12,14,2,small_world,independent,20,982738393
14,True,-2.590484858639797,-1.3917873654662216,1.3877787807814457e-17,1.962615573354719e-17,0.0,0.0,3.925231146709438e-17,14,2,small_world,independent,21,214584672
14,True,-2.483984127672091,-4.25686303720327,0.0,0.0,0.0,0.0,0.0,14,2,small_world,independent,22,276548331
18,True,-1.2941095447529138,-0.09082591229030111,6.711209535348934e-11,2.630663048508544e-11,2.3541418814348723e-11,5.707710692970549e-11,2.547292645560466e-10,18,2,small_world,independent,23,408528643
19,True,-1.1862310930651963,-0.0681599857342211,1.5448116554821833e-10,3.153907690568558e-11,6.6918137697769e-11,1.3561592820954278e-10,4.980104700033701e-10,19,2,small_world,independent,24,992665618
16,True,-1.5424896874839584,-0.1675944388332915,9.104524208851205e-12,8.37019342725398e-12,3.4931363357691206e-12,7.938649756990318e-13,7.562452601626518e-11,16,2,small_world,independent,25,34692964
14,True,-1.8339687572449617,0.2517239621673483,5.536247693070695e-12,3.9961367548357885e-12,2.767341911180665e-12,2.65004684921042e-12,5.6878387519430316e-11,14,2,small_world,independent,26,233939485
21,True,-1.0338565693989943,-0.2818988347983476,3.0552912486699743e-10,1.9499124539223183e-12,2.482474503739951e-10,1.7809392849343908e-10,7.899444610415756e-10,21,2,small_world,independent,27,821674449
14,True,-2.555294473592202,-1.6234995081839574,2.6020852139652106e-18,0.0,0.0,2.6020852139652106e-18,8.827616433680824e-17,14,2,small_world,independent,28,58302741
39,True,-0.4611984402158436,-0.006332448148068681,6.631892760745186e-09,1.2023952944417715e-09,5.4858992903916715e-09,3.5272023080068493e-09,2.4322212964003587e-08,39,2,small_world,independent,29,855670853
33,True,-0.5120277963260724,-1.3233970380428144,1.2688350411794052e-13,7.321922951691886e-14,7.327471962526033e-14,7.327471962526033e-14,2.0649880590921813e-08,33,2,small_world,cascade,0,281383891
33,True,-0.5113222135026846,-1.3846970546900539,1.3401577416544657e-16,1.1102230246251565e-16,7.850462293418876e-17,0.0,1.971857451623445e-08,33,2,small_world,cascade,1,917652131
33,True,-0.5108304250902489,-1.5262178920631662,5.551115123125783e-17,7.850462293418876e-17,0.0,0.0,1.7296845380488612e-08,33,2,small_world,cascade,2,293593757
35,True,-0.5108578544041019,-0.9858396269805664,1.2018516789897274e-17,9.813077866773595e-18,9.813077866773595e-18,9.813077866773595e-18,1.0682556917151831e-08,35,2,small_world,cascade,3,434316805
32,True,-0.5130342910477868,-2.390884791605437,3.413559694825135e-15,1.970841320817122e-15,1.970841320817122e-15,1.970841320817122e-15,1.1600561364749313e-08,32,2,small_world,cascade,4,661916514
34,True,-0.5110087667333509,-1.4509842219550626,6.009258394948637e-18,4.9065389333867974e-18,4.9065389333867974e-18,4.9065389333867974e-18,1.1145192216205161e-08,34,2,small_world,cascade,5,126280735
35,True,-0.5108021757459924,-0.9404655367500919,3.3503943541361643e-17,1.962615573354719e-17,1.962615573354719e-17,1.962615573354719e-17,1.1192925146551323e-08,35,2,small_world,cascade,6,557032152
36,True,-0.5108855190307104,-0.461334436280854,0.0,0.0,0.0,0.0,1.0822339579586129e-08,36,2,small_world,cascade,7,505015495
34,True,-0.5108440352389838,-1.2864443529996132,0.0,0.0,0.0,0.0,1.3186179877030874e-08,34,2,small_world,cascade,8,783898208
30,True,-0.5295953744540696,-3.144567560247087,0.0,0.0,0.0,0.0,1.0880913943688342e-08,30,2,small_world,cascade,9,996106906
27,True,-0.6190187907136092,-2.3970364672029096,8.924263935696408e-11,1.1102230246251565e-16,8.928968692803386e-13,8.923817240713561e-11,1.2080428623022862e-08,27,2,small_world,heterogeneous_cascade,0,664313540
38,True,-0.46555650151925704,-1.0401408656555946,1.59517676853138e-11,1.1102230246251565e-16,1.1102230246251565e-16,1.5951767684565243e-11,1.168076643700577e-08,38,2,small_world,heterogeneous_cascade,1,409186442
33,True,-0.5141504391068428,-2.0109316796362346,3.829353778517271e-10,5.551115123125783e-17,0.0,3.8293537785172403e-10,9.578451096048566e-09,33,2,small_world,heterogeneous_cascade,2,406386861
34,True,-0.5194679366495454,-1.2389635375902592,2.1133075104118148e-11,4.762440444029686e-13,4.762440444029686e-13,2.1122339988193358e-11,1.2544609738475514e-08,34,2,small_world,heterogeneous_cascade,3,417958745
28,True,-0.5953318098889556,-2.615888043096197,1.0318219377550867e-10,8.608703982599288e-16,8.119671601747314e-12,1.0286221874267198e-10,9.381761597987664e-09,28,2,small_world,heterogeneous_cascade,4,814020384
24,True,-0.6978301560094221,-2.9583327438466966,1.6036339850071322e-10,2.081853200119796e-15,5.196398866758045e-13,1.603625565671507e-10,8.115165449280206e-09,24,2,small_world,heterogeneous_cascade,5,321215732
29,True,-0.5769162248948267,-2.2997677081825127,1.3092098238868862e-09,2.4532694666933987e-18,1.9845236565174673e-15,1.3092098238853822e-09,9.682835175079677e-09,29,2,small_world,heterogeneous_cascade,6,166972919
28,True,-0.5743208662399458,-3.1844757991817305,1.2419810285224847e-09,0.0,1.1102160857529368e-12,1.2419805323071742e-09,1.062449106298719e-08,28,2,small_world,heterogeneous_cascade,7,334291442
31,True,-0.5809764595730728,-1.210667688746961,3.19322429658637e-10,3.925231146709438e-17,5.6066262743570405e-15,3.1932242960941556e-10,8.038953828337641e-09,31,2,small_world,heterogeneous_cascade,8,106142582
31,True,-0.5553779513862557,-2.02744564489882,5.658573114578213e-11,3.925231146709438e-17,3.0606073357206797e-13,5.658490342952405e-11,7.803159671982157e-09,31,2,small_world,heterogeneous_cascade,9,90047860
26,True,-0.7508435311481584,-0.5227919280483199,2.6255712882826976e-09,2.580462662993277e-09,2.008980759526935e-10,4.4099546236964215e-10,4.176085695319211e-09,26,2,scale_free,independent,0,771552413
14,True,-2.6110156145901944,-1.6683840307815465,2.2454732361702685e-17,1.3877787807814457e-17,1.962615573354719e-17,0.0,5.721958498152797e-17,14,2,scale_free,independent,1,722359350
14,True,-2.0878385068971483,-0.16492356724023985,1.373821351823838e-13,1.787459069646502e-14,1.3347656602135435e-13,2.7172722703169745e-14,1.3751203044174152e-12,14,2,scale_free,independent,2,696770792
14,True,-1.8154085158820945,-11.650670159515858,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,3,461877230
25,True,-0.8227899239007975,-0.19684445879620618,1.1791243329061452e-09,6.783933276244269e-10,3.1423788571238855e-10,9.117956112358883e-10,2.1802633022055595e-09,25,2,scale_free,independent,4,717058512
14,True,-2.0188270841332083,0.3984552853179643,6.42969881767145e-13,2.7164381996814197e-13,3.1280533718813786e-13,4.91703899818674e-13,5.948984483375698e-12,14,2,scale_free,independent,5,161271778
14,True,-2.572385748070473,-2.5488088927592862,5.551115123125783e-17,7.850462293418876e-17,0.0,0.0,3.925231146709438e-17,14,2,scale_free,independent,6,501044774
14,True,-2.3209443654295647,-6.307854311437825,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,7,938051391
14,True,-1.336757630568639,-16.128721757629027,5.551115123125783e-17,0.0,3.925231146709438e-17,3.925231146709438e-17,0.0,14,2,scale_free,independent,8,152312102
14,True,-1.9684962734791254,0.10715892457875097,7.362201512370697e-13,7.09880071392277e-13,1.7630341631047486e-13,8.37108160567368e-14,8.555363222825283e-12,14,2,scale_free,independent,9,696320374
17,True,-1.4745930102542504,0.3567068029975296,1.0636515738043464e-11,9.686529356400797e-12,1.511693548181122e-12,4.125699781809544e-12,8.095884989534738e-11,17,2,scale_free,independent,10,495625870
14,True,-2.4215912120823453,-4.846347814223161,0.0,0.0,0.0,0.0,1.1102230246251565e-16,14,2,scale_free,independent,11,446156275
14,True,-2.472274290952807,-4.124695026586163,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,12,238766265
32,True,-0.6483423703283869,1.0208060846193903,1.2518062489608478e-09,1.5633180860952468e-10,8.817651608872268e-10,8.746824861627367e-10,5.183354383355982e-09,32,2,scale_free,independent,13,301512089
14,True,-2.4047979342761763,-5.279702844191579,4.4435857993339016e-18,0.0,1.734723475976807e-18,4.9065389333867974e-18,1.1103585416259206e-16,14,2,scale_free,independent,14,683700662
17,True,-1.370369574469725,-0.25708743716832305,5.081786661210983e-11,1.7204015989591426e-11,3.957201233362184e-11,2.684275024478211e-11,2.3226730686663751e-10,17,2,scale_free,independent,15,630282592
14,True,-2.3716930794238653,-5.815471881116596,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,16,607196431
38,True,-0.45527697335762574,-1.0398404843601898,2.092240778807626e-08,1.1353931406166144e-09,5.271767355985446e-09,2.0215501453368923e-08,1.708452959987213e-08,38,2,scale_free,independent,17,361812610
14,True,-2.6028045896521683,-1.099125638775171,1.127307362127858e-16,7.850462293418876e-17,1.962615573354719e-17,7.850462293418876e-17,1.5700924586837752e-16,14,2,scale_free,independent,18,959692583
14,True,-2.5857827306467915,-1.6963510228203535,1.4318243286832768e-17,8.673617379884035e-19,1.962615573354719e-17,0.0,3.364871704407209e-17,14,2,scale_free,independent,19,87649919
14,True,-2.3081509872427115,-6.156070963677179,1.3877787807814457e-17,1.962615573354719e-17,0.0,0.0,0.0,14,2,scale_free,independent,20,342590774
14,True,-2.4750472659883602,-3.7636656373749506,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,21,338943805
14,True,-2.2372579062028706,-0.046847874610967136,1.5956189283339703e-14,1.2989609388114332e-14,6.661338147750939e-16,9.242648354948935e-15,2.1752316426622544e-13,14,2,scale_free,independent,22,961897664
14,True,-2.32089584935296,-6.370256290101407,0.0,0.0,0.0,0.0,0.0,14,2,scale_free,independent,23,366263536
14,True,-1.7363336004191574,-2.051910307866907,2.040549241337707e-12,2.6922908347160046e-13,5.015432544464206e-13,1.9595436384634013e-12,2.0205628632697465e-11,14,2,scale_free,independent,24,908580690
14,True,-2.5825936347761687,-2.2195331411256913,0.0,0.0,0.0,0.0,5.551115123125783e-17,14,2,scale_free,independent,25,495065658
14,True,-2.6226354937023566,-1.3319166842056098,0.0,0.0,0.0,0.0,5.732467154385379e-17,14,2,scale_free,independent,26,699707133
17,True,-1.330246900516509,-0.01215706057657603,1.175426767186051e-10,7.366890431015349e-11,7.143807767562294e-11,5.7321675184240917e-11,5.638870735163949e-10,17,2,scale_free,independent,27,457417486
17,True,-1.3445999931796926,-0.28701162042061346,7.338136165780322e-11,1.8504975329847184e-11,4.1300296516055823e-13,7.10085878985684e-11,3.4046577899613385e-10,17,2,scale_free,independent,28,265869961
14,True,-2.398012376298605,-0.35088760645573375,1.1231037229945416e-15,1.009615024249961e-15,4.0269504754516817e-16,2.830524433501838e-16,1.6839894954113924e-14,14,2,scale_free,independent,29,764229452
31,True,-0.5116455532810689,-2.483147723099823,5.551115123125783e-17,0.0,0.0,7.850462293418876e-17,1.8155178896539075e-08,31,2,scale_free,cascade,0,969176377
31,True,-0.5592183717867258,-1.6088242850750714,1.0496778505311924e-09,6.060317248035574e-10,6.060317525591336e-10,6.060318913370111e-10,1.3779684391676077e-08,31,2,scale_free,cascade,1,263524860
35,True,-0.5108313748194129,-1.1217700021296477,0.0,0.0,0.0,0.0,9.330510028102813e-09,35,2,scale_free,cascade,2,778750903
35,True,-0.5108368424102503,-1.0080713545729791,0.0,0.0,0.0,0.0,1.0452727882110744e-08,35,2,scale_free,cascade,3,716890189
34,True,-0.5110156686718784,-1.1846936337180916,1.7465275725336696e-16,1.1102230246251565e-16,1.1102230246251565e-16,7.850462293418876e-17,1.4543502669274075e-08,34,2,scale_free,cascade,4,789006562
34,True,-0.5109868429357188,-1.2775908806835787,9.614813431917819e-17,7.850462293418876e-17,7.850462293418876e-17,7.850462293418876e-17,1.3261747799065586e-08,34,2,scale_free,cascade,5,449361501
36,True,-0.5108254753495883,-0.2197116135126606,1.3401577416544657e-16,7.850462293418876e-17,7.850462293418876e-17,7.850462293418876e-17,1.379986864907075e-08,36,2,scale_free,cascade,6,736919598
35,True,-0.5109561749808232,-0.7765396628142626,5.551115123125783e-17,0.0,0.0,7.850462293418876e-17,1.3139894571936326e-08,35,2,scale_free,cascade,7,272241561
35,True,-0.5108426851248153,-0.49882611337402133,5.551115123125783e-17,0.0,7.850462293418876e-17,0.0,1.739138504368715e-08,35,2,scale_free,cascade,8,96390962
35,True,-0.51082663164342,-0.5911586530907422,6.700788708272329e-17,5.551115123125783e-17,0.0,3.925231146709438e-17,1.5863346098420807e-08,35,2,scale_free,cascade,9,447023719
33,True,-0.5566415595989974,-0.9726543037428852,1.6427855095462173e-09,6.348868097916238e-10,6.348865599914439e-10,1.3757114614154633e-09,9.561893060945113e-09,33,2,scale_free,heterogeneous_cascade,0,902602396
36,True,-0.5008045978227338,-0.13264316507432455,1.0595401778168568e-09,0.0,1.7554167342883506e-16,1.0595401778168437e-09,2.138782460005097e-08,36,2,scale_free,heterogeneous_cascade,1,127576849
32,True,-0.5024861050222963,-2.2938060674997875,7.12147563143494e-11,7.850462293418876e-17,1.1102230246251565e-16,7.121475631424122e-11,1.7330194821760944e-08,32,2,scale_free,heterogeneous_cascade,2,455776289
33,True,-0.5286988806787372,-1.5833920580203331,3.211956603467657e-10,0.0,3.191891195797325e-16,3.211956603466071e-10,9.22121729311084e-09,33,2,scale_free,heterogeneous_cascade,3,704032060
29,True,-0.5462601805620566,-3.512099326943904,6.61910443514941e-10,5.551115123125783e-17,2.2787344483942495e-14,6.619104431226936e-10,8.941096064449681e-09,29,2,scale_free,heterogeneous_cascade,4,202363364
37,True,-0.4923429313600708,-0.5319492967461096,9.123436452547958e-10,0.0,1.8041124150158794e-14,9.123436450764189e-10,1.1811379026927995e-08,37,2,scale_free,heterogeneous_cascade,5,721616398
36,True,-0.47929348135148886,-1.171334787988799,1.264612692342147e-09,5.551115123125783e-17,2.220446049250313e-16,1.2646126923421264e-09,1.607511883542112e-08,36,2,scale_free,heterogeneous_cascade,6,305956623
32,True,-0.5434686423069447,-1.849700424711926,1.8230140504973053e-09,0.0,7.705641680288977e-15,1.82301405048102e-09,7.81449942407961e-09,32,2,scale_free,heterogeneous_cascade,7,808660746
27,True,-0.6138205853064925,-2.619438517894007,5.666032730599727e-10,0.0,5.412892356559951e-13,5.666030145068398e-10,9.059506538816123e-09,27,2,scale_free,heterogeneous_cascade,8,579219568
35,True,-0.5145868803506979,-0.8987738813244684,2.41172637416378e-11,0.0,1.962615573354719e-17,2.4117263741629813e-11,1.0263090970341993e-08,35,2,scale_free,heterogeneous_cascade,9,546907272
26,True,-0.753965991512202,-0.16611568493506623,1.5373412835790417e-09,1.7071281465386293e-09,6.310184005380825e-11,4.728036547272481e-10,4.778142174590786e-09,26,3,cycle_baseline,independent,0,176772782
25,True,-0.8328058948672286,0.5332958150668631,1.1351093317398815e-09,1.7209422167909543e-10,1.0521732693279426e-09,5.860826980337719e-10,3.117131233337651e-09,25,3,cycle_baseline,independent,1,463205909
26,True,-0.7538474257934807,-0.19870498638306597,1.7065286168196973e-09,7.255786371810446e-10,1.5268547158540218e-09,4.3296887265681224e-10,5.201545829086034e-09,26,3,cycle_baseline,independent,2,856614283
24,True,-0.8652827927296959,-0.12480876527564114,6.114277820710966e-10,4.0569014215563865e-10,4.846192885332935e-10,2.7747009144841756e-10,1.895003427314344e-09,24,3,cycle_baseline,independent,3,19523991
25,True,-0.798867636301417,-0.016291225040838568,1.8168314499072797e-09,5.010654743387394e-10,7.236349097381325e-10,1.719283565485186e-09,3.758753474321845e-09,25,3,cycle_baseline,independent,4,758519529
28,True,-0.699066176876186,-0.13993202857725776,1.6964392195613197e-09,1.1686706262984408e-09,6.732590311773691e-10,1.1607651315365973e-09,5.432437152812007e-09,28,3,cycle_baseline,independent,5,492762391
29,True,-0.6867282259948848,0.31304425491221133,1.888751328005495e-09,1.4988419954754647e-09,9.941910523146883e-10,6.073893193689769e-10,6.132001886102043e-09,29,3,cycle_baseline,independent,6,719462955
24,True,-0.8385458522115098,0.04841648687409556,1.023889758959187e-09,5.602033133141724e-10,9.561895702818396e-10,2.1114396322596933e-10,5.260407787508682e-09,24,3,cycle_baseline,independent,7,663298012
27,True,-0.7431893831794772,0.10545687309948132,9.934275779513101e-10,7.383066620512897e-11,9.937953429932946e-10,4.21825552111337e-10,5.239815413120632e-09,27,3,cycle_baseline,independent,8,432093039
31,True,-0.6561717516915921,0.682877825156598,1.4923960858596485e-09,9.291733537627887e-10,6.650376318086342e-10,9.637931100883365e-10,5.780977466474013e-09,31,3,cycle_baseline,independent,9,308667200
33,True,-0.5126431421618893,-1.9383872511954785,1.9483885850370298e-13,1.19361716212763e-13,1.1937415475905897e-13,1.1934928067330454e-13,1.1009075550642989e-08,33,3,cycle_baseline,cascade,0,627308840
34,True,-0.5139016781799084,-1.2738198646977827,1.8999832823242384e-12,1.1927446690612086e-12,1.1927535448693318e-12,1.1927554885535838e-12,1.2478009646783558e-08,34,3,cycle_baseline,cascade,1,140224270
36,True,-0.5139099000915064,-0.31398498661473156,3.48794450311432e-12,2.2146346494445467e-12,2.214616042828497e-12,2.214590804193046e-12,1.166330223794792e-08,36,3,cycle_baseline,cascade,2,584097968
34,True,-0.5145179524772561,-1.2474377157232486,2.2937312588208498e-12,1.4281412922607685e-12,1.4281412922607685e-12,1.4281839959274863e-12,1.2635909767912616e-08,34,3,cycle_baseline,cascade,3,94694692
29,True,-0.6001911131761333,-2.3783793627432734,2.59429991456151e-10,1.655698293042247e-10,1.6556983095248392e-10,1.655695495630293e-10,8.66998575369172e-09,29,3,cycle_baseline,cascade,4,649846601
34,True,-0.5308973987000293,-0.8964544525616581,4.1656638568234287e-11,2.7217240123147325e-11,2.7217240123147325e-11,2.7217244484860643e-11,1.2268960055356958e-08,34,3,cycle_baseline,cascade,5,628745286
33,True,-0.5385726973007277,-1.2527535786851092,6.501041345923407e-11,4.0023936704574014e-11,4.002393718429866e-11,4.0023934076761104e-11,1.2212663322222973e-08,33,3,cycle_baseline,cascade,6,84444320
35,True,-0.5198249983683916,-0.87995172150175,1.3252423188566536e-11,8.422115783365055e-12,8.42211905711066e-12,8.42212839097251e-12,9.595385350187373e-09,35,3,cycle_baseline,cascade,7,757487895
35,True,-0.5190331647658044,-0.9253871274643287,1.3241553107824147e-11,9.160963954476121e-12,9.160963954476121e-12,9.160963436463875e-12,9.333495486532973e-09,35,3,cycle_baseline,cascade,8,415807401
34,True,-0.5303937406309566,-0.8562786548921525,1.9294703126095564e-11,1.1832632469998205e-11,1.1832632470030757e-11,1.1832619404793456e-11,1.2998079692770412e-08,34,3,cycle_baseline,cascade,9,786886457
37,True,-0.49192169262350494,-0.417215935043712,5.965961969188568e-10,9.211189848918827e-11,9.211187688494716e-11,6.193878595075957e-10,1.5586691160412615e-08,37,3,cycle_baseline,heterogeneous_cascade,0,41614173
32,True,-0.5853680111995231,-0.6113598849093779,6.729224744962334e-10,2.1221614182134602e-11,2.12228136411014e-11,7.679399340016106e-10,7.904921661501e-09,32,3,cycle_baseline,heterogeneous_cascade,1,179456498
33,True,-0.54057109969964,-1.274203413227323,6.009559890913915e-11,2.326561246620378e-11,2.326558676757924e-11,5.477202078028795e-11,1.8280595128526708e-08,33,3,cycle_baseline,heterogeneous_cascade,2,493990819
34,True,-0.5484191965901382,-0.16018238362299222,1.8218485067868898e-09,4.076005027458079e-10,4.076005634780663e-10,1.92769664923306e-09,1.5157703830018524e-08,34,3,cycle_baseline,heterogeneous_cascade,3,188225171
36,True,-0.5057768707209358,-0.7228497581494366,4.668605392089114e-10,4.886569631515024e-12,4.886649230448798e-12,5.343580590748773e-10,1.0552258090953975e-08,36,3,cycle_baseline,heterogeneous_cascade,4,329861212
31,True,-0.6310458618214179,0.23444796235799986,1.8602662533394848e-09,1.1809709895107874e-09,1.1809674011426887e-09,1.0489618949084205e-09,8.060077579888254e-09,31,3,cycle_baseline,heterogeneous_cascade,5,660599043
31,True,-0.6027370679945082,-0.2173976158879898,2.3645588029495077e-10,1.397446725654096e-10,1.396197761656504e-10,1.659695153600571e-10,1.1996881241663976e-08,31,3,cycle_baseline,heterogeneous_cascade,6,144524188
